,Title,Score,Comment
5328,올드,8,무서운 건지 몰랐는데 완전 무서웠고.. 무서운 장면 보다는 스토리가 현실이라 상상 했을 때 무섭달까.. 남매엄빠가 마지막에 나눈 얘기가 인상 깊음 주위 사람을 항상 소중히 여기자.
5329,베놈 2: 렛 데어 비 카니지,10,
5330,킬 빌 - 1부,10,쿠엔틴 타란티노 영화중 단연 최고다
5331,공공의 적,10,강철중이란 캐릭터는 전무후무하다 정말로
5332,인비저블 게스트,10,개존잼 자식잃은 부모의 목숨건 복수극
5333,에델과 어니스트,10,사랑합니다 부모님 존경합니다.!
5334,모가디슈,4,간만에 돈아깝다는생각들게하는영화.아진짜 내돈ㅜ 내용도 없고 감동도없고 재미도없고 시간만길고 지루함.개노잼.영화제작비가아깝다.해외로케에 외국인출연자들만 엄청동원해서 출연료낭비.
5335,베놈 2: 렛 데어 비 카니지,10,개연성이 어쩌구 스토리가 어쩌구전문가들 납셨네 그럴꺼면 상업영화 보지 마세요
5336,베놈 2: 렛 데어 비 카니지,10,다른 분들은 되게 별로라고 하시던데저는 비판적인 사고가 없는건지 모르겠는데저는 재밌게 모았습니다.
5337,베놈 2: 렛 데어 비 카니지,9,짧지만 굵음 간지나고 재밌음
5338,소리도 없이,8,말도안하고 답답햇겟다
5339,베놈 2: 렛 데어 비 카니지,2,마블 히어로물이 왜 끝물인지 보여준 영화...딱 마블 영화 예상 전개 내용...그게 끝 화려한건 CG뿐...
5340,틴틴 : 유니콘호의 비밀,10,어렸을 때 아주 재밌게 봤지만 제목이 전혀 안떠오르는 영화ㅋㅋ
5341,러브 액츄얼리,10,솔샤르 감독님이 만든 영화 잘봤습니다.
5342,베놈 2: 렛 데어 비 카니지,3,평을 남겨야하나...
5343,베놈 2: 렛 데어 비 카니지,1,젠장 보이스 볼껄....
5344,베놈 2: 렛 데어 비 카니지,2,"이 좋은 소재를 가지고, 이따위로 밖에 못 만들다니... 마블도 한 물 갔네!!시간 가는 줄 알고 봤다!!! 원래는 마블 영화는 믿고 봤는데, 엄격한 잣대를 들이대야 될 듯!!"
5345,모가디슈,8,재밌었음...근데 조인성의 연기는 정말...ㅡㅡ;;; 볼때마다 저 역할은 황정민이 했어야하는데 생각했음.
5346,007 노 타임 투 다이,3,한국 신파는 한국사람에겐 거부감이 들겠죠
5347,베놈 2: 렛 데어 비 카니지,1,진짜 역대 마블 dc중 제일 재미없었다 ... 베놈캐릭터를 이렇게 만들어버리냐 감독내려와라 하...
5348,그래비티,9,이건 공포영화다
5349,베놈 2: 렛 데어 비 카니지,7,재미는 있어서 7점은 주겠는데.. 집중 할 타이밍에 끝나버려서 너무 짧았어요. 2시간 30분정도 길이로 해줬으면 10점이였을 듯
5350,베놈 2: 렛 데어 비 카니지,4,와..진짜 이거맞냐??베놈 실사화의 치트키라고 볼 수 있는 카니지를 소재로.. 정말 이게 최선이야??흑인년은 왜 갑자기 트롤링하는지 이해도안 될 뿐더러 애새키 빙의해서 영화 시작부터 결말까지 투덜대기만하는 베놈..그나마 CG는 잘뽑혀서 2점도아까운거 4점준다진짜 CG가 아깝다 CG가.. 아무나 감독직잡으면 이런 졸작이 나오는거지.. 감독아 골룸이나 평생하자 영화만들지말구..
5351,기적,10,너무재밌게봤어여. 오랜만에 감동적이고 유쾌한 영화 보고 힐링햇어요. 코시국이라 아쉽네요ㅜ더 흥할영화인데
5352,푸른 호수,8,영화가 가진 이야기의 힘과 절실함을 다시금 느낍니다
5353,베놈 2: 렛 데어 비 카니지,1,장르가 코미디 인가요?
5354,더 헌트,10,없던 고혈압이 생기는 영화
5355,지푸라기라도 잡고 싶은 짐승들,4,아니....18세랑 19세랑... 하... 좀 더 잔인해져도 좋아요. 어차피 그 부류가 그 부류에요볼 사람은 정해져 있다고.... 범죄 스릴러 여러분 파이팅
5356,허니문 인 베가스,6,어느덧 이영화도 고전이 다되어가네.. 띄엄 띄엄 웃긴장면 좀 있다
5357,기적,10,진짜 요 근래 본 영화중에 너무 슬프고 감동적이다 내 인생영화
5358,베놈 2: 렛 데어 비 카니지,10,혹평이 많던데 ㅜㅜ저는 재밌게 보고왔어요 액션이랑 빌런으로 나오신분 연기 진짜 돋보여요 톰하디 팬이라 전 또볼려구요 추천해요
5359,베놈 2: 렛 데어 비 카니지,1,ㄹㅇ 쓰레기 영화 돈이 아깝다 뒤에 갈수록 삭제된 내용이 많아서 급전개가 너무 심함 걍 안보는거 추천
5360,베놈 2: 렛 데어 비 카니지,10,앤드게임 이후로 가슴이웅장해지는 영화는 처음임. 일단 배경이 ㅈㄴ멋있어서 영상미가탁월함 액션씬 까는사람들은 그냥 ㅈㄴ 패기만원하는 사람들임 뒤에 배경이랑 ost랑 같이 보면 그만큼 완벽한게 없음.
5361,톰보이,10,두 번째 관람. 엔딩이 정말 좋다.
5362,챔피언의 아침,4,그저 그런.. 블루스 윌리스의 작품 잘못골랐다
5363,007 노 타임 투 다이,10,이 정도면 괜찮은데요!? 이 전의 영화들인 스카이폴과 스펙터만큼 재밌어요!
5364,모가디슈,10,재밌었어요. 초반엔 오 괜찮은 영화네라고만 생각하면서 가볍게 보다가 초중반부터는 확 몰입되면서 배우들 연기와 연출과 스토리가 확 다가오면서 시간 가는줄도 모르고 봤네요..ㅠ 최고였습니다.
5365,베놈 2: 렛 데어 비 카니지,8,재밌네요 역시 베놈이네요
5366,베놈 2: 렛 데어 비 카니지,10,너무너무너무너무 재미또 역시 마블 액션 기가막혀용??
5367,베놈 2: 렛 데어 비 카니지,2,개연성 x 싸움씬부터 졸기시작 더 안보고 자리박차고 나옴
5368,사브리나,10,리메이크 해도 되겠다 요즘도 통함
5369,엑스페리먼트,8,군대에도 외부의 감독과 통제가 어느정도 필요하다는 걸 입증하는 영화다.
5370,호빗 : 뜻밖의 여정,10,"불평불만 난쟁이들과 소심한 빌보의 위험천만한, 그러나 빛나고 흥미진진 모험의 시작. 반지의 제왕과 비슷하면서도 호빗만의 분위기를 잘 담아냈다. 최고!"
5371,타다: 대한민국 스타트업의 초상,1,졸리기만 하고... 재미도 없고 내용도 공감이 안가는 별로였던 영화
5372,야곱 신부의 편지,10,"아름다운 핀란드 풍광과 잔잔한 음악, 감동적인 이야기까지~ 너무 좋은 영화였습니다."
5373,보이스,8,나름 재밌게 보았습니다 ㅎㅎ
5374,기적,10,좀 말도안되는 장면들이 있었지만 매우 훌륭한 작품이었습니다~~ 제친구는 ㅍㅍ울엇어요 근데 윤아 분량이 적어서 아쉬웠어요ㅠㅠ근데오에스티재탕해서 좀웃겻ㅋ
5375,아수라,10,댓글 조작하나??이재명 마장동 재개발 부터 해서 이 영화 실화네  개 소오름
5376,원초적 본능,9,9점이 넘는 줄 알았는데 안 넘네?
5377,베놈 2: 렛 데어 비 카니지,2,너무 기대를 많이했나보다...1편이 너무 재미있어서 후속도 재미있을 줄 알았다....97분이 이리 지루할 줄  처음 알았다...
5378,베놈 2: 렛 데어 비 카니지,2,스토리 없고 귀가 아픔. 베놈의 근육이 아깝다
5379,노회찬6411,10,슬퍼서 눈물이 계속 났네요. ㅜㅜ 영화 정말 좋았어요!
5380,베놈 2: 렛 데어 비 카니지,6,그냥 별루 쿠키영상도 안보고 나옴 실망
5381,노회찬6411,1,별점 주는것들은 생각이 있나
5382,기적,10,캐스팅이 잘되어서 배우들 연기가 너무 좋아 영상 스토리에 집중할수있었습니다 영화가 감동적이고 어느 누군가에는 공감대가형성되어서 좋았습니다  슬프면서도 감동적이고 반전미가 있어서 영화 적극추천합니다 재밌게 잘보다가 왔습니다
5383,용과 주근깨 공주,4,전작에 비해 많이 부족한 개연성이 작품의 몰입을 자꾸만 방해한다.
5384,베놈 2: 렛 데어 비 카니지,8,가볍게 보기좋음 ㅋㅋ마블에 뭘 진지하고 거대한걸 기대하고 그러냐 다 똑같지
5385,베놈 2: 렛 데어 비 카니지,3,쿠키영상이 제일 재밌더군요.
5386,베놈 2: 렛 데어 비 카니지,1,진짜 너무 재미없다..
5387,말리그넌트,8,제임스완 답게 하우스 호러 연출이 훌륭함.. 후반은 볼드모트가 왠말.. ㅋㅋㅋ
5388,야쿠자와 가족,10,너무 좋은 영화 배우들의 열연과 전개가 너무 자연스러워서 2시간의 라닝 타임이 전혀 길게 느껴지지 않았습니다. 야쿠자라는 가족을 맺고 그 가족때문에 이후 모든 가족을 잃게 되는 것이 참 먹먹하고 관련된 사람들이 심연에 빠져버리고 도망 나올수 없는 점이 참 마음이 아프면서 안타까웠습니다. 요근래 본 영화중에 제일 몰입해서본것 같습니다. 아야노 고는 정말 대단한 배우인듯
5389,노회찬6411,9,말재주 좋은 정치인 정도로만 생각하다가 그의 죽음을 맞닥드리고선 그의 삶에 대해 궁금해졌습니다. 이 영화는 한 인간이 신념을 세우고 이를 지키며 평생을 사는 삶의 무게를 인간 노회찬을 통해 보여줍니다.
5390,베놈 2: 렛 데어 비 카니지,10,재밌어요!! 베놈 에디 조합 너무 귀여워요♥쿠키도 재밌구 이번에 스파이더맨 스토리도 너무 기대되네요ㅜ
5391,쁘띠 마망,10,자연의 소리를 그대로 담은 영상과 순수한 모녀
5392,죽여주는 여자,8,"처음엔 한 사람의 사는 이야기인줄 알았는데, 중간이후부터 뭔가 더 어두워지고 무거워지면서 엔딩때는 이게 무슨 영화지? 라는 생각이 들게 만든다. 김기덕감독, 홍상수감독 작품같은 느낌이라고나할까? 영화제목에 여러가지 의미가 있는듯하다. 여주 연기 너무 잘함."
5393,베놈 2: 렛 데어 비 카니지,6,역시 소니픽쳐스했네.. 그냥 입가심으로 보세요
5394,북경반점,10,2021 10월  16일 ..  대사중 배달의 민족
5395,베놈 2: 렛 데어 비 카니지,2,진짜 재미없다 영화퀄리티가 아닌것 같다 스토리도 재미없고 만화가 차라리 재미있을듯 진짜 영화관 가서 보다가 잤다 마지막에 쿠키영상이 제일 재미있었다
5396,베놈 2: 렛 데어 비 카니지,10,쿠키영상은 역시 큰화면에서 봐야
5397,헌터 킬러,10,긴장감에몰입감 백점 지루할틈없이 이야기가 전개되네요
5398,베놈 2: 렛 데어 비 카니지,8,순식간에  끝났어요스토리가 약하지만 액션이 많아지루하지 않네요
5399,베놈 2: 렛 데어 비 카니지,2,노잼이었다....ㅠㅠ
5400,밤의 해변에서 혼자,10,.
5401,머니볼,10,야구 좋아하면 꼭 봐야 하는 영화
5402,울지마 톤즈 2 : 슈크란 바바,10,대단하신분이였네요 감동임
5403,아저씨,10,형사놈들 똥폼만잡지 개못잡누 ㅋㅋㅋ
5404,베놈 2: 렛 데어 비 카니지,10,재미있네요..볼만했슴
5405,노회찬6411,2,아이고... 또 뇌물받은 사람 자살했다고 바로 미화때리네;;;그만좀 합시다;;;
5406,싱크홀,1,2021년에 이런 CG가 가능하다니 놀라웠다
5407,베놈 2: 렛 데어 비 카니지,3,쿠키영상이 없었다면 이 3점도 아까운 영화. 좋은 캐릭터들 데리고 망치려고 작정한 영화가 이런 느낌일까.
5408,샹치와 텐 링즈의 전설,8,중국묻은거라 그렇지 갠적으론 재미있어요
5409,선물,8,최고의 영화. 애인과 잘 봤습니다.
5410,그래비티,10,명불허전. 재개봉해줘서 감사합니다.
5411,모가디슈,8,재밌음. 실화라니 재밌가 더있음
5412,베놈 2: 렛 데어 비 카니지,8,나쁘지않았으나 베놈1보다는 아쉽네그냥 캐릭터가 매력있어서보지 스토리라인은 너무진부..그럼에도 캐릭터의 매력도 때문에 계속보게된다
5413,이프 온리,10,가장  아름답고 슬픈사랑이야기. 최고입니다  누구나 가져할 아름다운사랑입니다
5414,포드 V 페라리,10,정말 잘만들었네요  연기는 말할필요도없네요구~~~~우~~~ㅅ
5415,베놈 2: 렛 데어 비 카니지,2,골룸은 이제 영화만들지 말 것.
5416,남한산성,10,김상헌역을 맡은 김윤석은 어떤 역을 맡아도 참 잘 어울리는구나. 역시 최고의 배우다.
5417,베놈 2: 렛 데어 비 카니지,2,베놈1 생각하고 봤다가 똥 밟았네 진심 노잼
5418,립반윙클의 신부,4,주인공이 처한 상황을 객관적으로 보았을 때 주인공 주변 인물들의 행동은 모두 소름끼치고 무섭다. 줏대가 없는 건지 주체성이 없는 건지 남의 말에 휘둘리는 주인공은 답답하다.
5419,모가디슈,6,류승완의 최대 졸작이 될거라 생각된다. 좋은 소재를 가지고 이렇게 재미도 없고 감동도 없는 작품을 만들기는 쉽지 않을것이다.  거기다가 좋은 배우들까지 갈 곳을 잃었다. 배우들의 캐릭터는 겉모습만 만들어 놨지 세밀한 부분은 다 놓치고 간거 같다. 류승완의 한계를 본 작품이다.
5420,색다른 그녀,1,"진심 궁금하다. 이런 각본과 연출을 쓰고 영화를 찍는 이유는 무엇이고, 이런 각본에 영화 만들라고 돈을 대는 이유는 또 무엇인지… 심지어 러닝타임도 길다. 메이저 영화 아니라도 응원하는 마음으로 챙겨보려는데, 진심 최악이었다."
5421,비트,6,나에겐 꿈이 없었다.
5422,007 노 타임 투 다이,7,악당이 너무 존재감이 약하네. 그래도 여러모로 기본은 한다. 도입부 몰입감은 대단
5423,모가디슈,6,아무리 영화고 영화판이 좌파 일색이라 대한민국을 비하해야 흥행한다지만 팩트를 조작하면 안되죠.왤케 대사부터 한국인들 찌질하고 비열하게 그립니까?실제론 한국대사가 먼저 북한인들 오라고 했고 애써서 탈출하게 했다는데 굳이 이렇게까지 자국인들을 비하해야 합니까?
5424,용과 주근깨 공주,8,‘음악’과 ‘영상미’만으로도 극장에서 볼 이유가 충분한 영화. 호소력 진한 음색 덕분에 벨의 첫 등장씬에서는 하염없이 울었다.
5425,007 언리미티드,10,"두시간이 넘는 러닝타임의 90년대를 마무리짓는 1999년작.. 올드보이(?)들을 위한 30대중반의 소피 마르소가 전반부에.. 후반부는 젊은여성박사가.. 이분은 이름은 잘 모르겠다.. 이쪽(?)으로 어필하며 차세대 여배우로 기약하나 싶더니 사라진.. ㅜㅜ 점점 만화같은 스토리에 본이나 미션임파서블 시리즈에 밀리던 007.. 당시 관객 포지션도 어정쩡했던.. 추억의 올드보이와 2030 세대에서도 외면받던.. ㅜㅜ 그래서? 다니엘부터는 헌실적인 내용을 구성하는지도.. 벌써, 20년이 넘은 작품이란게.. ㅜㅜ"
5426,사랑은 비가 갠 뒤처럼,9,연기도 좋고 내용도 좋고
5427,스파이더맨: 파 프롬 홈,10,
5428,어메이징 스파이더맨 2,10,
5429,어메이징 스파이더맨,10,
5430,선물,1,뭐야 이건 어이없어;;;
5431,베놈 2: 렛 데어 비 카니지,10,저는 코믹액션 좋아해서 재밌었어욤
5432,베놈 2: 렛 데어 비 카니지,10,굿이에요 굿투어너나
5433,베놈 2: 렛 데어 비 카니지,1,저 진짜 마블은 신앙심이 강한데 정말 처음부터 끝까지 무표정으로 봣습니다 베놈은 귀엽긴 한데… 진짜…. 영화를 왜이렇게 만들었는지… 진짜 차라리 보질 말껄 마블한테 너무 실망한 제 자신이 너무 안타깝습니다….
